born_on_date,born_month,born_year,collection,species_site,species,site,parents,tank_id,brood_no,brood_ID,individual,sl_mm,hw_mm,hw/sl,notes,gen
18-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,C8,3,XbirCOAC_IIX-19_3,6,10.174,2.313,0.227344211,Originally thought to be hybrids,0
18-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,C8,3,XbirCOAC_IIX-19_3,7,9.995,2.278,0.227913957,Originally thought to be hybrids,0
18-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,C8,3,XbirCOAC_IIX-19_3,8,9.889,2.123,0.214682981,Originally thought to be hybrids,0
18-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,C8,3,XbirCOAC_IIX-19_3,9,9.495,2.149,0.226329647,Originally thought to be hybrids,0
18-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,C8,4,XbirCOAC_IIX-19_4,1,9.947,2.384,0.239670252,Originally thought to be hybrids,0
18-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,C8,4,XbirCOAC_IIX-19_4,2,9.931,2.13,0.214479911,Originally thought to be hybrids,0
18-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,C8,4,XbirCOAC_IIX-19_4,3,10.053,2.383,0.237043669,Originally thought to be hybrids,0
18-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,C8,4,XbirCOAC_IIX-19_4,4,9.607,2.317,0.241178307,Originally thought to be hybrids,0
18-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,C8,4,XbirCOAC_IIX-19_4,5,10.222,2.394,0.234200743,Originally thought to be hybrids,0
18-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,C8,4,XbirCOAC_IIX-19_4,6,9.843,2.402,0.244031291,Originally thought to be hybrids,0
18-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,C8,4,XbirCOAC_IIX-19_4,7,9.703,2.213,0.228073792,Originally thought to be hybrids,0
18-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,C8,4,XbirCOAC_IIX-19_4,8,9.957,2.381,0.239128251,Originally thought to be hybrids,0
20-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,C8,5,XbirCOAC_IIX-19_5,1,9.033,2.135,0.236355585,Originally thought to be hybrids,0
20-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,C8,5,XbirCOAC_IIX-19_5,2,9.15,2.056,0.224699454,Originally thought to be hybrids,0
20-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,C8,5,XbirCOAC_IIX-19_5,3,8.65,2.018,0.233294798,Originally thought to be hybrids,0
20-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,C8,5,XbirCOAC_IIX-19_5,4,9.112,2.25,0.246927129,Originally thought to be hybrids,0
20-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,C8,5,XbirCOAC_IIX-19_5,5,9.414,2.236,0.237518589,Originally thought to be hybrids,0
20-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,C8,5,XbirCOAC_IIX-19_5,6,9.418,2.022,0.214695264,Originally thought to be hybrids,0
20-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,C8,5,XbirCOAC_IIX-19_5,7,9.089,2.324,0.255693696,Originally thought to be hybrids,0
20-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,C8,5,XbirCOAC_IIX-19_5,8,9.615,2.147,0.223296932,Originally thought to be hybrids,0
20-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,12,XbirCOAC_IIX-19_12,1,9.979,2.259,0.226375388,,0
20-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,12,XbirCOAC_IIX-19_12,2,9.081,2.128,0.234335426,,0
20-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,12,XbirCOAC_IIX-19_12,3,9.3,1.998,0.21483871,,0
20-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,12,XbirCOAC_IIX-19_12,4,9.96,2.425,0.243473896,,0
20-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,12,XbirCOAC_IIX-19_12,5,9.873,2.401,0.243188494,,0
20-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,12,XbirCOAC_IIX-19_12,6,9.367,2.131,0.227500801,,0
20-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,12,XbirCOAC_IIX-19_12,7,10.071,2.317,0.230066528,,0
20-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,12,XbirCOAC_IIX-19_12,8,10.025,2.339,0.233316708,,0
20-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,12,XbirCOAC_IIX-19_12,9,9.18,2.226,0.24248366,,0
20-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,12,XbirCOAC_IIX-19_12,10,9.569,2.269,0.237119866,,0
21-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,13,XbirCOAC_IIX-19_13,1,9.695,2.072,0.213718412,,0
21-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,13,XbirCOAC_IIX-19_13,2,9.368,2.227,0.237724167,,0
21-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,13,XbirCOAC_IIX-19_13,3,9.642,2.071,0.214789463,,0
21-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,13,XbirCOAC_IIX-19_13,4,9.362,2.071,0.221213416,,0
21-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,13,XbirCOAC_IIX-19_13,5,9.763,2.258,0.231281368,,0
21-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,13,XbirCOAC_IIX-19_13,6,9.186,2.18,0.237317657,,0
21-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,C8,6,XbirCOAC_IIX-19_6,1,9.436,2.069,0.219266638,Originally thought to be hybrids,0
21-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,C8,6,XbirCOAC_IIX-19_6,2,9.009,2.029,0.225219225,Originally thought to be hybrids,0
21-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,C8,6,XbirCOAC_IIX-19_6,3,9.052,2.047,0.22613787,Originally thought to be hybrids,0
21-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,C8,6,XbirCOAC_IIX-19_6,4,9.233,2.175,0.235568071,Originally thought to be hybrids,0
21-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,C8,6,XbirCOAC_IIX-19_6,5,9.747,2.036,0.208884785,Originally thought to be hybrids,0
21-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,C8,6,XbirCOAC_IIX-19_6,6,9.551,2.234,0.233902209,Originally thought to be hybrids,0
21-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,C8,6,XbirCOAC_IIX-19_6,7,9.73,2.08,0.21377184,Originally thought to be hybrids,0
21-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,C8,6,XbirCOAC_IIX-19_6,8,9.767,1.899,0.194430224,Originally thought to be hybrids,0
21-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,C8,6,XbirCOAC_IIX-19_6,9,9.492,2.041,0.215023177,Originally thought to be hybrids,0
21-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,C8,6,XbirCOAC_IIX-19_6,10,9.841,2.355,0.239304949,Originally thought to be hybrids,0
21-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,C8,6,XbirCOAC_IIX-19_6,11,9.453,2.234,0.236327092,Originally thought to be hybrids,0
21-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,C8,6,XbirCOAC_IIX-19_6,12,9.27,2.325,0.250809061,Originally thought to be hybrids,0
21-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,C8,6,XbirCOAC_IIX-19_6,13,9.4,2.14,0.227659574,Originally thought to be hybrids,0
21-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,C8,6,XbirCOAC_IIX-19_6,14,9.342,2.186,0.233997003,Originally thought to be hybrids,0
21-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,C8,6,XbirCOAC_IIX-19_6,15,9.339,2.115,0.226469643,Originally thought to be hybrids,0
28-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,14,XbirCOAC_IIX-19_14,1,9.891,2.385,0.241128298,,0
28-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,14,XbirCOAC_IIX-19_14,2,9.763,2.206,0.225955137,,0
28-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,14,XbirCOAC_IIX-19_14,3,9.418,2.375,0.252176683,,0
28-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,14,XbirCOAC_IIX-19_14,4,9.687,2.222,0.229379581,,0
28-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,14,XbirCOAC_IIX-19_14,5,9.624,2.017,0.209580216,,0
28-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,14,XbirCOAC_IIX-19_14,6,9.732,1.944,0.199753391,,0
28-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,14,XbirCOAC_IIX-19_14,7,9.693,2.148,0.221603219,,0
28-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,14,XbirCOAC_IIX-19_14,8,9.576,2.185,0.228174603,,0
28-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,14,XbirCOAC_IIX-19_14,9,9.443,2.113,0.223763634,,0
28-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,14,XbirCOAC_IIX-19_14,10,9.431,2.215,0.234863747,,0
28-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,14,XbirCOAC_IIX-19_14,11,9.637,2.186,0.226834077,,0
28-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,14,XbirCOAC_IIX-19_14,12,9.76,2.197,0.225102459,,0
28-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,14,XbirCOAC_IIX-19_14,13,9.826,2.097,0.213413393,,0
28-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,14,XbirCOAC_IIX-19_14,14,9.703,2.281,0.235081933,,0
28-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,14,XbirCOAC_IIX-19_14,15,9.775,2.274,0.232634271,,0
28-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,14,XbirCOAC_IIX-19_14,16,9.47,2.277,0.240443506,,0
28-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,14,XbirCOAC_IIX-19_14,17,9.877,2.268,0.22962438,,0
28-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,14,XbirCOAC_IIX-19_14,18,9.606,2.231,0.232250677,,0
28-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,14,XbirCOAC_IIX-19_14,19,9.626,2.116,0.219821317,,0
28-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,14,XbirCOAC_IIX-19_14,20,9.596,2.172,0.22634431,,0
28-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,14,XbirCOAC_IIX-19_14,21,9.702,2.182,0.224902082,,0
28-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,14,XbirCOAC_IIX-19_14,22,9.866,2.074,0.210216907,,0
28-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,14,XbirCOAC_IIX-19_14,23,9.966,2.21,0.221753963,,0
28-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,14,XbirCOAC_IIX-19_14,24,9.893,2.147,0.217022137,,0
28-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,14,XbirCOAC_IIX-19_14,25,9.473,2.211,0.23340019,,0
28-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,14,XbirCOAC_IIX-19_14,26,9.802,2.031,0.207202612,,0
28-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,14,XbirCOAC_IIX-19_14,27,9.656,2.258,0.233844242,,0
2-IX-19,IX,19,IX-19,XbirCOAC,Xbir,COAC,,,15,XbirCOAC_IX-19_15,1,9.289,2.302,0.247820002,,0
2-IX-19,IX,19,IX-19,XbirCOAC,Xbir,COAC,,,15,XbirCOAC_IX-19_15,2,9.592,2.383,0.248436197,,0
2-IX-19,IX,19,IX-19,XbirCOAC,Xbir,COAC,,,15,XbirCOAC_IX-19_15,3,9.912,2.286,0.23062954,,0
2-IX-19,IX,19,IX-19,XbirCOAC,Xbir,COAC,,,15,XbirCOAC_IX-19_15,4,9.271,2.286,0.246575342,,0
2-IX-19,IX,19,IX-19,XbirCOAC,Xbir,COAC,,,15,XbirCOAC_IX-19_15,5,9.421,2.213,0.234900754,,0
2-IX-19,IX,19,IX-19,XbirCOAC,Xbir,COAC,,,15,XbirCOAC_IX-19_15,6,9.391,2.291,0.24395698,,0
2-IX-19,IX,19,IX-19,XbirCOAC,Xbir,COAC,,,15,XbirCOAC_IX-19_15,7,9.873,2.253,0.228198116,,0
2-IX-19,IX,19,IX-19,XbirCOAC,Xbir,COAC,,,15,XbirCOAC_IX-19_15,8,9.28,2.165,0.233297414,,0
2-IX-19,IX,19,IX-19,XbirCOAC,Xbir,COAC,,,15,XbirCOAC_IX-19_15,9,9.563,2.259,0.236222943,,0
2-IX-19,IX,19,IX-19,XbirCOAC,Xbir,COAC,,,15,XbirCOAC_IX-19_15,10,9.862,2.292,0.23240722,,0
2-IX-19,IX,19,IX-19,XbirCOAC,Xbir,COAC,,,15,XbirCOAC_IX-19_15,11,9.788,2.157,0.220371884,,0
2-IX-19,IX,19,IX-19,XbirCOAC,Xbir,COAC,,,15,XbirCOAC_IX-19_15,12,9.583,2.253,0.23510383,,0
2-IX-19,IX,19,IX-19,XbirCOAC,Xbir,COAC,,,15,XbirCOAC_IX-19_15,13,9.686,2.177,0.224757382,,0
2-IX-19,IX,19,IX-19,XbirCOAC,Xbir,COAC,,,15,XbirCOAC_IX-19_15,14,9.549,2.161,0.22630642,,0
2-IX-19,IX,19,IX-19,XbirCOAC,Xbir,COAC,,,15,XbirCOAC_IX-19_15,15,9.729,2.032,0.208860109,,0
3-IX-19,IX,19,IX-19,XbirCOAC,Xbir,COAC,,,16,XbirCOAC_IX-19_16,1,9.762,2.319,0.23755378,,0
3-IX-19,IX,19,IX-19,XbirCOAC,Xbir,COAC,,,16,XbirCOAC_IX-19_16,2,9.976,2.297,0.230252606,,0
3-IX-19,IX,19,IX-19,XbirCOAC,Xbir,COAC,,,16,XbirCOAC_IX-19_16,3,9.914,2.335,0.235525519,,0
3-IX-19,IX,19,IX-19,XbirCOAC,Xbir,COAC,,,16,XbirCOAC_IX-19_16,4,9.758,2.275,0.233142037,,0
3-IX-19,IX,19,IX-19,XbirCOAC,Xbir,COAC,,,16,XbirCOAC_IX-19_16,5,9.771,2.29,0.234367004,,0
3-IX-19,IX,19,IX-19,XbirCOAC,Xbir,COAC,,,16,XbirCOAC_IX-19_16,6,10.094,2.248,0.222706558,,0
3-IX-19,IX,19,IX-19,XbirCOAC,Xbir,COAC,,,16,XbirCOAC_IX-19_16,7,9.91,2.128,0.214732593,,0
3-IX-19,IX,19,IX-19,XbirCOAC,Xbir,COAC,,,16,XbirCOAC_IX-19_16,8,10.096,2.247,0.222563391,,0
3-IX-19,IX,19,IX-19,XbirCOAC,Xbir,COAC,,,16,XbirCOAC_IX-19_16,9,9.778,2.108,0.215586009,,0
3-IX-19,IX,19,IX-19,XbirCOAC,Xbir,COAC,,,16,XbirCOAC_IX-19_16,10,9.551,2.123,0.222280389,,0
3-IX-19,IX,19,IX-19,XbirCOAC,Xbir,COAC,,,16,XbirCOAC_IX-19_16,11,9.88,2.117,0.214271255,,0
3-IX-19,IX,19,IX-19,XbirCOAC,Xbir,COAC,,,16,XbirCOAC_IX-19_16,12,9.603,2.136,0.22243049,,0
3-IX-19,IX,19,IX-19,XbirCOAC,Xbir,COAC,,,16,XbirCOAC_IX-19_16,13,9.732,2.204,0.226469379,,0
3-IX-19,IX,19,IX-19,XbirCOAC,Xbir,COAC,,,16,XbirCOAC_IX-19_16,14,10.017,2.147,0.214335629,,0
3-IX-19,IX,19,IX-19,XbirCOAC,Xbir,COAC,,,16,XbirCOAC_IX-19_16,15,9.961,2.126,0.213432386,,0
3-IX-19,IX,19,IX-19,XbirCOAC,Xbir,COAC,,,16,XbirCOAC_IX-19_16,16,9.877,2.328,0.235699099,,0
3-IX-19,IX,19,IX-19,XbirCOAC,Xbir,COAC,,,16,XbirCOAC_IX-19_16,17,9.467,2.214,0.233865005,,0
3-IX-19,IX,19,IX-19,XbirCOAC,Xbir,COAC,,,16,XbirCOAC_IX-19_16,18,9.819,2.142,0.218148488,,0
3-IX-19,IX,19,IX-19,XbirCOAC,Xbir,COAC,,,16,XbirCOAC_IX-19_16,19,9.557,2.269,0.2374176,,0
3-IX-19,IX,19,IX-19,XbirCOAC,Xbir,COAC,,,16,XbirCOAC_IX-19_16,20,9.974,2.095,0.21004612,,0
26-IV-22,IV,22,IV-22,XbirCOAC,Xbir,COAC,S000156,LB-CTMIN,27,XbirCOAC_IV-22_27,1,8.93,1.823,0.204143337,,
26-IV-22,IV,22,IV-22,XbirCOAC,Xbir,COAC,S000156,LB-CTMIN,27,XbirCOAC_IV-22_27,2,8.186,2.026,0.247495724,,
26-IV-22,IV,22,IV-22,XbirCOAC,Xbir,COAC,S000156,LB-CTMIN,27,XbirCOAC_IV-22_27,3,8.765,2.062,0.235253851,,
26-IV-22,IV,22,IV-22,XbirCOAC,Xbir,COAC,S000156,LB-CTMIN,27,XbirCOAC_IV-22_27,4,9.453,1.721,0.182058606,,
26-IV-22,IV,22,IV-22,XbirCOAC,Xbir,COAC,S000156,LB-CTMIN,27,XbirCOAC_IV-22_27,5,8.382,1.882,0.224528752,,
26-IV-22,IV,22,IV-22,XbirCOAC,Xbir,COAC,S000156,LB-CTMIN,27,XbirCOAC_IV-22_27,6,8.865,1.583,0.1785674,,
26-IV-22,IV,22,IV-22,XbirCOAC,Xbir,COAC,S000156,LB-CTMIN,27,XbirCOAC_IV-22_27,7,9.746,2.044,0.209727068,,
26-IV-22,IV,22,IV-22,XbirCOAC,Xbir,COAC,S000156,LB-CTMIN,27,XbirCOAC_IV-22_27,8,8.243,1.808,0.21933762,,
29-IV-22,IV,22,IV-22,XbirCOAC,Xbir,COAC,S000156,B3-2,28,XbirCOAC_IV-22_28,1,10.444,2.149,0.205764075,,
29-IV-22,IV,22,IV-22,XbirCOAC,Xbir,COAC,S000156,B3-2,28,XbirCOAC_IV-22_28,2,9.878,1.853,0.187588581,,
21-X-21,X,21,X-21,XbirMAME,Xbir,MAME,,OC2-1,1,XbirMAME_X-21_1,1,8.123,1.654,0.203619352,,
20-X-21,X,21,X-21,Xcor_xbir_F1,Xcor_xbir_F1,,,,1,Xcor_xbir_F1_X-21_1,1,6.723,1.951,0.290197828,,
20-X-21,X,21,X-21,Xcor_xbir_F1,Xcor_xbir_F1,,,,1,Xcor_xbir_F1_X-21_1,2,6.952,1.937,0.278624856,,
20-X-21,X,21,X-21,Xcor_xbir_F1,Xcor_xbir_F1,,,,1,Xcor_xbir_F1_X-21_1,3,7.078,1.852,0.261655835,,
20-X-21,X,21,X-21,Xcor_xbir_F1,Xcor_xbir_F1,,,,1,Xcor_xbir_F1_X-21_1,4,7.92,1.801,0.22739899,,
20-X-21,X,21,X-21,Xcor_xbir_F1,Xcor_xbir_F1,,,,1,Xcor_xbir_F1_X-21_1,5,8.412,2.102,0.249881122,,
20-X-21,X,21,X-21,Xcor_xbir_F1,Xcor_xbir_F1,,,,1,Xcor_xbir_F1_X-21_1,6,6.823,1.83,0.268210465,,
20-X-21,X,21,X-21,Xcor_xbir_F1,Xcor_xbir_F1,,,,1,Xcor_xbir_F1_X-21_1,7,7.154,1.805,0.252306402,,
20-X-21,X,21,X-21,Xcor_xbir_F1,Xcor_xbir_F1,,,,1,Xcor_xbir_F1_X-21_1,8,8.202,1.818,0.221653255,,
20-X-21,X,21,X-21,Xcor_xbir_F1,Xcor_xbir_F1,,,,1,Xcor_xbir_F1_X-21_1,9,8.458,1.838,0.217309057,,
20-X-21,X,21,X-21,Xcor_xbir_F1,Xcor_xbir_F1,,,,1,Xcor_xbir_F1_X-21_1,10,7.337,1.86,0.253509609,,
20-X-21,X,21,X-21,Xcor_xbir_F1,Xcor_xbir_F1,,,,1,Xcor_xbir_F1_X-21_1,11,7.9,1.634,0.206835443,,
20-X-21,X,21,X-21,Xcor_xbir_F1,Xcor_xbir_F1,,,,1,Xcor_xbir_F1_X-21_1,12,8.379,2.165,0.258384055,,
20-X-21,X,21,X-21,Xcor_xbir_F1,Xcor_xbir_F1,,,,1,Xcor_xbir_F1_X-21_1,13,6.898,1.84,0.266743984,,
20-X-21,X,21,X-21,Xcor_xbir_F1,Xcor_xbir_F1,,,,1,Xcor_xbir_F1_X-21_1,14,7.298,1.762,0.24143601,,
20-X-21,X,21,X-21,Xcor_xbir_F1,Xcor_xbir_F1,,,,1,Xcor_xbir_F1_X-21_1,15,7.695,1.783,0.231708902,,
20-X-21,X,21,X-21,Xcor_xbir_F1,Xcor_xbir_F1,,,,1,Xcor_xbir_F1_X-21_1,16,8.021,1.709,0.213065703,,
20-X-21,X,21,X-21,Xcor_xbir_F1,Xcor_xbir_F1,,,,1,Xcor_xbir_F1_X-21_1,17,8.116,2.001,0.246550025,,
20-X-21,X,21,X-21,Xcor_xbir_F1,Xcor_xbir_F1,,,,1,Xcor_xbir_F1_X-21_1,18,7.827,1.93,0.246582343,,
20-X-21,X,21,X-21,Xcor_xbir_F1,Xcor_xbir_F1,,,,1,Xcor_xbir_F1_X-21_1,19,8.011,1.755,0.219073774,,
20-X-21,X,21,X-21,Xcor_xbir_F1,Xcor_xbir_F1,,,,1,Xcor_xbir_F1_X-21_1,20,7.852,1.636,0.208354559,,
20-X-21,X,21,X-21,Xcor_xbir_F1,Xcor_xbir_F1,,,,1,Xcor_xbir_F1_X-21_1,21,7.643,1.709,0.223603297,,
20-X-21,X,21,X-21,Xcor_xbir_F1,Xcor_xbir_F1,,,,1,Xcor_xbir_F1_X-21_1,22,8.02,1.887,0.235286783,,
20-X-21,X,21,X-21,Xcor_xbir_F1,Xcor_xbir_F1,,,,1,Xcor_xbir_F1_X-21_1,23,6.988,1.567,0.224241557,,
20-X-21,X,21,X-21,Xcor_xbir_F1,Xcor_xbir_F1,,,,1,Xcor_xbir_F1_X-21_1,24,6.424,2.017,0.313978829,,
20-X-21,X,21,X-21,Xcor_xbir_F1,Xcor_xbir_F1,,,,1,Xcor_xbir_F1_X-21_1,25,7.671,1.855,0.241819841,,
20-X-21,X,21,X-21,Xcor_xbir_F1,Xcor_xbir_F1,,,,1,Xcor_xbir_F1_X-21_1,26,8.021,1.63,0.203216557,,
20-X-21,X,21,X-21,Xcor_xbir_F1,Xcor_xbir_F1,,,,1,Xcor_xbir_F1_X-21_1,27,8.083,1.743,0.215637758,,
20-X-21,X,21,X-21,Xcor_xbir_F1,Xcor_xbir_F1,,,,1,Xcor_xbir_F1_X-21_1,28,8.126,1.809,0.222618755,,
20-X-21,X,21,X-21,Xcor_xbir_F1,Xcor_xbir_F1,,,,1,Xcor_xbir_F1_X-21_1,29,7.857,1.492,0.189894362,,
20-X-21,X,21,X-21,Xcor_xbir_F1,Xcor_xbir_F1,,,,1,Xcor_xbir_F1_X-21_1,30,7.531,1.703,0.226131988,,
20-X-21,X,21,X-21,Xcor_xbir_F1,Xcor_xbir_F1,,,,1,Xcor_xbir_F1_X-21_1,31,7.647,1.692,0.22126324,,
21-I-21,I,21,I-21,Xcor_xbir_F1,Xcor_xbir_F1,,S00013,,2,Xcor_xbir_F1_I-21_2,1,7.454,1.756,0.235578213,need to confirm if XcorXbirF1,
21-I-21,I,21,I-21,Xcor_xbir_F1,Xcor_xbir_F1,,S00013,,2,Xcor_xbir_F1_I-21_2,2,7.318,1.678,0.229297622,need to confirm if XcorXbirF1,
21-I-21,I,21,I-21,Xcor_xbir_F1,Xcor_xbir_F1,,S00013,,2,Xcor_xbir_F1_I-21_2,3,7.543,1.448,0.191966061,need to confirm if XcorXbirF1,
21-I-21,I,21,I-21,Xcor_xbir_F1,Xcor_xbir_F1,,S00013,,2,Xcor_xbir_F1_I-21_2,4,7.071,1.938,0.274077217,need to confirm if XcorXbirF1,
21-I-21,I,21,I-21,Xcor_xbir_F1,Xcor_xbir_F1,,S00013,,2,Xcor_xbir_F1_I-21_2,5,9.28,1.707,0.183943966,need to confirm if XcorXbirF1,
21-I-21,I,21,I-21,Xcor_xbir_F1,Xcor_xbir_F1,,S00013,,2,Xcor_xbir_F1_I-21_2,6,8.399,1.89,0.225026789,need to confirm if XcorXbirF1,
21-I-21,I,21,I-21,Xcor_xbir_F1,Xcor_xbir_F1,,S00013,,2,Xcor_xbir_F1_I-21_2,7,8.925,1.981,0.221960784,need to confirm if XcorXbirF1,
21-I-21,I,21,I-21,Xcor_xbir_F1,Xcor_xbir_F1,,S00013,,2,Xcor_xbir_F1_I-21_2,8,8.554,1.457,0.17032967,need to confirm if XcorXbirF1,
21-I-21,I,21,I-21,Xcor_xbir_F1,Xcor_xbir_F1,,S00013,,2,Xcor_xbir_F1_I-21_2,9,7.14,1.807,0.253081232,need to confirm if XcorXbirF1,
21-I-21,I,21,I-21,Xcor_xbir_F1,Xcor_xbir_F1,,S00013,,2,Xcor_xbir_F1_I-21_2,10,7.719,1.926,0.249514186,need to confirm if XcorXbirF1,
21-I-21,I,21,I-21,Xcor_xbir_F1,Xcor_xbir_F1,,S00013,,2,Xcor_xbir_F1_I-21_2,11,6.357,1.738,0.273399402,need to confirm if XcorXbirF1,
21-I-21,I,21,I-21,Xcor_xbir_F1,Xcor_xbir_F1,,S00013,,2,Xcor_xbir_F1_I-21_2,12,8.987,2.036,0.22654946,need to confirm if XcorXbirF1,
21-I-21,I,21,I-21,Xcor_xbir_F1,Xcor_xbir_F1,,S00013,,2,Xcor_xbir_F1_I-21_2,13,9.84,1.886,0.191666667,need to confirm if XcorXbirF1,
21-I-21,I,21,I-21,Xcor_xbir_F1,Xcor_xbir_F1,,S00013,,2,Xcor_xbir_F1_I-21_2,14,4.972,1.92,0.38616251,need to confirm if XcorXbirF1,
21-I-21,I,21,I-21,Xcor_xbir_F1,Xcor_xbir_F1,,S00013,,2,Xcor_xbir_F1_I-21_2,15,8.501,1.905,0.224091283,need to confirm if XcorXbirF1,
21-I-21,I,21,I-21,Xcor_xbir_F1,Xcor_xbir_F1,,S00013,,2,Xcor_xbir_F1_I-21_2,16,8.22,1.583,0.192579075,need to confirm if XcorXbirF1,
21-I-21,I,21,I-21,Xcor_xbir_F1,Xcor_xbir_F1,,S00013,,2,Xcor_xbir_F1_I-21_2,17,8.52,2.105,0.247065728,need to confirm if XcorXbirF1,
